account_id,contract_type,customer_id,has_device_protection,has_internet_service,has_multiple_lines,has_online_backup,has_online_security,has_phone_service,has_premium_tech_support,has_unlimited_data,internet_type,num_referrals,paperless_billing,payment_method,tenure_months,avg_gb_download_monthly,avg_long_distance_fee_monthly,stream_movie,stream_music,stream_tv,total_charges_quarter,total_long_distance_fee,total_monthly_fee,total_refunds,age,gender,married,num_dependents,senior_citizen,zip_code,area_id,city,latitutde,longitude,population,status
TTHG-AQPHL,Month-to-Month,9501-UKKNL,No,Yes,No,No,No,No,Yes,Yes,DSL,0,Yes,Bank Withdrawal,59,7,0.0,Yes,Yes,Yes,3005.8,0.0,51.7,0.0,43,Male,No,0,No,91765,270,Diamond Bar,33.992416,-117.807874,46532,0
TTSM-UFADL,Month-to-Month,7024-OHCCK,No,Yes,Yes,No,No,Yes,No,Yes,Fiber Optic,0,Yes,Bank Withdrawal,2,18,19.27,Yes,No,Yes,170.85,38.54,93.85,0.0,77,Female,No,0,Yes,95681,1390,Sheridan,38.984756,-121.345074,1219,1
TUOP-GZLAO,Two Year,6479-SZPLM,No,No,No,No,No,Yes,No,No,None,2,No,Credit Card,36,0,32.3,No,No,No,754.5,1162.8,19.45,0.0,26,Male,Yes,2,No,92805,574,Anaheim,33.830209,-117.906099,68802,0
TURD-EXLUB,One Year,6253-WRFHY,No,Yes,No,No,No,Yes,No,Yes,DSL,1,Yes,Bank Withdrawal,13,21,13.32,Yes,Yes,Yes,877.35,173.16,64.75,0.0,59,Male,Yes,1,No,94940,1039,Marshall,38.129308,-122.834815,406,0
TUYF-QYLVG,Month-to-Month,9992-RRAMN,No,Yes,Yes,No,No,Yes,No,Yes,Fiber Optic,1,Yes,Bank Withdrawal,22,17,16.2,Yes,Yes,No,1873.7,356.4,85.1,0.0,40,Male,Yes,0,No,95367,1207,Riverbank,37.734971,-120.954271,16525,1
TVDX-BZZXS,One Year,9207-ZPANB,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL,0,No,Bank Withdrawal,37,14,13.04,No,No,No,2443.3,482.48,67.45,0.0,42,Male,No,0,No,95969,1501,Paradise,39.69676,-121.644379,28318,0
TWEA-KEKEW,Month-to-Month,8868-GAGIO,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Fiber Optic,8,Yes,Credit Card,45,15,22.8,No,No,No,3713.95,1026.0,84.55,0.0,49,Male,Yes,0,No,94089,889,Sunnyvale,37.421633,-122.009613,16985,0
TXGI-GHTZM,Month-to-Month,6877-LGWXO,No,Yes,No,No,No,Yes,No,Yes,Fiber Optic,1,No,Bank Withdrawal,18,18,4.98,Yes,No,No,1422.65,89.64,78.55,0.0,66,Male,Yes,0,Yes,94588,986,Pleasanton,37.685052,-121.912061,28568,1
TYCS-UQGHR,One Year,6227-FBDXH,Yes,Yes,Yes,No,No,Yes,No,Yes,Fiber Optic,10,No,Bank Withdrawal,69,4,3.81,Yes,Yes,Yes,6841.45,262.89,99.5,0.0,50,Male,Yes,0,No,92332,444,Essex,34.9436,-115.287901,115,0
TYJY-QPCZS,Two Year,9168-INPSZ,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Fiber Optic,10,No,Bank Withdrawal,44,9,20.83,Yes,No,Yes,4495.65,916.52,104.15,0.0,75,Female,Yes,0,Yes,93041,618,Port Hueneme,34.110124,-119.100972,25634,0
TYKD-VZEXZ,Month-to-Month,8095-WANWK,No,Yes,No,No,No,Yes,No,No,DSL,0,No,Credit Card,10,29,3.55,No,No,No,428.7,35.5,45.25,44.9,46,Female,No,0,No,93239,655,Kettleman City,35.996923,-120.000951,1809,0
TYRC-CAEOJ,Two Year,6164-HAQTX,Yes,Yes,No,Yes,Yes,No,Yes,Yes,DSL,0,No,Bank Withdrawal,71,20,0.0,No,No,Yes,3888.65,0.0,53.95,0.0,46,Male,No,0,No,95415,1229,Boonville,39.025867,-123.381544,1374,0
TZAZ-GEQVE,Two Year,9488-FYQAU,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic,8,Yes,Bank Withdrawal,63,23,10.67,Yes,Yes,Yes,6841.4,672.21,109.25,0.0,64,Female,Yes,0,No,90701,129,Artesia,33.867593,-118.080637,16398,0
TZYY-PYVMK,One Year,8469-SNFFH,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL,0,No,Bank Withdrawal,70,21,43.46,No,No,Yes,5528.9,3042.2,79.4,0.0,40,Male,Yes,0,No,90731,141,San Pedro,33.736387,-118.284363,58639,0
UBYP-IPPEW,Month-to-Month,6734-GMPVK,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Fiber Optic,0,No,Bank Withdrawal,5,30,44.65,Yes,Yes,Yes,550.6,223.25,105.3,0.0,34,Male,No,0,No,93454,726,Santa Maria,34.943523,-120.256729,30540,0
UEGJ-GDGTQ,Month-to-Month,7326-RIGQZ,No,Yes,No,No,No,Yes,No,Yes,Fiber Optic,9,Yes,Bank Withdrawal,6,20,38.5,No,No,No,377.85,231.0,69.8,0.0,48,Male,Yes,3,No,90230,69,Culver City,33.993991,-118.39704,31963,0
UEQG-RZAHQ,One Year,9402-ROUMJ,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic,10,Yes,Bank Withdrawal,67,30,3.04,Yes,Yes,No,6689.0,203.68,100.25,0.0,52,Female,Yes,3,No,90631,122,La Habra,33.940619,-117.9513,67354,0
UFAU-WINTY,Two Year,7284-ZZLOH,Yes,Yes,No,No,Yes,Yes,No,No,DSL,10,No,Credit Card,45,4,43.27,No,No,No,2296.25,1947.15,53.3,0.0,37,Male,Yes,0,No,95701,1405,Alta,39.218096,-120.79153,751,0
UFVC-EVUMR,Month-to-Month,9474-PHLYD,Yes,Yes,No,No,No,Yes,No,Yes,DSL,0,Yes,Bank Withdrawal,15,48,36.34,Yes,Yes,No,892.65,545.1,59.45,0.0,25,Female,No,0,No,91423,227,Sherman Oaks,34.146957,-118.432138,29387,1
UGHY-DFMKW,Two Year,7225-IILWY,No,No,Yes,No,No,Yes,No,No,None,10,No,Mailed Check,68,0,26.83,No,No,No,1686.15,1824.44,25.75,0.0,36,Male,Yes,1,No,95380,1215,Turlock,37.474396,-120.875917,40545,0
UGJQ-MDPPO,Month-to-Month,9282-IZGQK,No,Yes,Yes,No,No,Yes,No,Yes,Fiber Optic,0,Yes,Bank Withdrawal,1,30,30.52,Yes,Yes,No,85.0,30.52,85.0,0.0,51,Female,No,0,No,92612,528,Irvine,33.643095,-117.810896,41062,1
UHDO-VRRJD,Two Year,9153-BTBVV,No,No,Yes,No,No,Yes,No,No,None,1,No,Bank Withdrawal,71,0,48.01,No,No,No,1753.0,3408.71,25.0,0.0,61,Female,Yes,0,No,94121,905,San Francisco,37.776718,-122.495781,42476,0
UIAL-BUAPU,Month-to-Month,8010-EZLOU,No,Yes,Yes,Yes,No,Yes,No,Yes,Fiber Optic,0,Yes,Bank Withdrawal,15,5,12.08,No,No,No,1217.25,181.2,80.2,0.0,75,Male,No,0,Yes,91108,178,San Marino,34.122671,-118.112911,13158,1
UIDP-UDTMD,One Year,9060-HJJRW,Yes,Yes,No,Yes,No,No,No,Yes,DSL,0,Yes,Credit Card,51,24,0.0,Yes,Yes,Yes,2928.5,0.0,56.4,0.0,52,Female,No,0,No,90232,70,Culver City,34.019323,-118.391902,15195,0
UIIH-OOTCA,Month-to-Month,8128-YVJRG,No,Yes,Yes,No,Yes,Yes,No,Yes,Fiber Optic,0,Yes,Credit Card,7,18,40.32,No,No,No,604.7,282.24,79.65,0.0,61,Female,No,0,No,94709,1016,Berkeley,37.878554,-122.26609,10147,1
UJYG-ABPVP,Month-to-Month,6393-WRYZE,No,Yes,Yes,No,No,Yes,No,Yes,Fiber Optic,1,Yes,Bank Withdrawal,34,16,43.33,Yes,Yes,Yes,3207.55,1473.22,97.65,0.0,35,Female,Yes,0,No,95526,1292,Bridgeville,40.372532,-123.525626,695,1
UKQK-NUZNI,Month-to-Month,9369-XFEHK,No,Yes,Yes,Yes,No,Yes,No,Yes,Cable,1,Yes,Bank Withdrawal,33,15,33.19,No,No,No,2656.5,1095.27,80.6,0.0,76,Female,Yes,0,Yes,94566,970,Pleasanton,37.633361,-121.862395,36669,1
UKXJ-UYYRT,One Year,8433-WPJTV,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Fiber Optic,8,Yes,Bank Withdrawal,65,27,1.58,Yes,No,Yes,6767.1,102.7,103.9,0.0,76,Female,Yes,3,Yes,95231,1142,French Camp,37.873283,-121.292034,5094,0
UKYU-WBAYZ,Month-to-Month,9069-LGEUL,No,Yes,No,No,Yes,Yes,No,No,DSL,5,Yes,Bank Withdrawal,23,69,3.67,Yes,Yes,No,1406.0,84.41,59.95,26.55,25,Male,Yes,0,No,92117,365,San Diego,32.825086,-117.199424,51213,0
UKZF-RRGIW,Month-to-Month,7382-DFJTU,Yes,Yes,No,No,No,Yes,Yes,Yes,DSL,0,No,Credit Card,18,28,47.72,No,No,No,1058.1,858.96,55.2,0.0,63,Male,No,0,No,93634,793,Lakeshore,37.290606,-119.216328,52,0
ULJM-NCYBT,One Year,9833-TGFHX,No,Yes,Yes,No,Yes,Yes,No,No,Fiber Optic,1,No,Bank Withdrawal,42,23,13.23,Yes,Yes,Yes,4016.75,555.66,97.1,46.56,62,Male,Yes,0,No,92109,358,San Diego,32.787836,-117.232376,46086,0
ULRQ-NYCJX,Two Year,9717-IOAAF,No,No,Yes,No,No,Yes,No,No,None,0,Yes,Credit Card,27,0,2.65,No,No,No,788.55,71.55,25.85,0.0,54,Male,No,1,No,95677,1388,Rocklin,38.7904,-121.236973,21510,0
ULUU-FZVMT,Month-to-Month,7994-UYIVZ,No,Yes,Yes,No,No,Yes,No,No,Fiber Optic,1,Yes,Bank Withdrawal,8,16,39.59,Yes,Yes,No,659.45,316.72,85.65,0.0,62,Male,Yes,0,No,93641,797,Miramonte,36.696759,-119.024051,571,0
ULWF-PIKUB,Month-to-Month,9099-FTUHS,No,Yes,Yes,No,Yes,Yes,No,Yes,Cable,0,No,Bank Withdrawal,23,11,48.63,No,No,No,1249.25,1118.49,54.4,0.0,40,Female,No,0,No,95945,1481,Grass Valley,39.194539,-120.988066,23990,0
UMMI-FKGEJ,Month-to-Month,9470-XCCEM,No,Yes,Yes,Yes,No,Yes,No,No,Fiber Optic,4,Yes,Bank Withdrawal,35,53,48.08,No,No,Yes,3161.6,1682.8,89.65,0.0,41,Male,Yes,3,No,90504,110,Torrance,33.867257,-118.330794,31678,0
UMXI-XMFLA,Month-to-Month,7252-NTGSS,No,Yes,No,No,No,Yes,No,Yes,DSL,0,No,Credit Card,1,10,42.34,No,No,No,45.15,42.34,45.15,0.0,43,Female,No,0,No,90277,90,Redondo Beach,33.830453,-118.384565,34191,0
UMYK-TDSXM,Month-to-Month,5996-DAOQL,No,No,No,No,No,Yes,No,No,None,0,Yes,Credit Card,1,0,42.17,No,No,No,20.45,42.17,20.45,0.0,28,Male,No,0,No,94951,1046,Penngrove,38.325599,-122.642352,3777,0
UNDO-DDVRD,Two Year,8173-RXAYP,No,No,No,No,No,Yes,No,No,None,8,No,Credit Card,24,0,30.41,No,No,No,452.55,729.84,19.7,0.0,51,Female,Yes,1,No,96056,1560,Mcarthur,41.10831,-121.360362,1554,0
UNNW-JKHCG,One Year,6305-YLBMM,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Fiber Optic,0,Yes,Bank Withdrawal,69,24,2.52,Yes,Yes,Yes,7262.0,173.88,104.05,0.0,50,Male,No,0,No,95639,1360,Hood,38.375325,-121.507935,213,1
UNRV-HMNRE,Two Year,7225-CBZPL,No,Yes,Yes,No,No,Yes,No,Yes,Fiber Optic,7,Yes,Bank Withdrawal,17,13,46.44,Yes,No,Yes,1563.9,789.48,94.8,0.0,79,Male,Yes,0,Yes,93219,644,Earlimart,35.858054,-119.305858,9318,0
UNVR-ANTUY,Two Year,8619-IJNDK,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL,10,No,Credit Card,71,29,4.71,No,No,No,4492.9,334.41,64.05,0.0,64,Female,Yes,0,No,92703,563,Santa Ana,33.748635,-117.906125,70011,0
UOHT-WTLJA,Month-to-Month,7634-WSWDB,No,Yes,No,No,Yes,No,No,Yes,DSL,0,Yes,Bank Withdrawal,8,51,0.0,Yes,Yes,No,330.8,0.0,38.5,0.0,22,Female,No,1,No,93270,677,Terra Bella,35.939068,-119.043666,5868,0
UOLA-XLTCY,Month-to-Month,8938-UMKPI,Yes,Yes,Yes,Yes,No,Yes,No,No,Fiber Optic,0,Yes,Bank Withdrawal,47,25,35.97,Yes,Yes,Yes,5127.95,1690.59,106.4,0.0,42,Female,No,0,No,92882,600,Corona,33.819385,-117.600213,60294,1
UOTE-PXMWH,Two Year,9430-NKQLY,No,No,Yes,No,No,Yes,No,No,None,7,Yes,Credit Card,72,0,27.93,No,No,No,1790.8,2010.96,25.1,46.81,49,Male,Yes,2,No,91006,162,Arcadia,34.137319,-118.029837,30028,0
UPLI-SQXWQ,Two Year,9776-OJUZI,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Fiber Optic,0,Yes,Bank Withdrawal,65,21,32.41,No,No,Yes,6223.3,2106.65,95.45,0.0,69,Female,No,0,Yes,93249,663,Lost Hills,35.637715,-119.893068,2502,0
UPMS-WFLTM,Month-to-Month,9122-UMROB,No,No,No,No,No,Yes,No,No,None,0,No,Credit Card,1,0,10.84,No,No,No,20.3,10.84,20.3,0.0,29,Male,No,0,No,90010,9,Los Angeles,34.062125,-118.315709,1957,0
UQBC-XKBTI,Month-to-Month,6365-MTGZX,No,Yes,No,No,No,Yes,Yes,Yes,Fiber Optic,0,Yes,Bank Withdrawal,24,2,24.76,Yes,Yes,Yes,2122.45,594.24,96.0,0.0,44,Male,No,0,No,91206,184,Glendale,34.162515,-118.203869,31297,1
UQEF-EOHIE,Month-to-Month,9003-CPATH,Yes,Yes,Yes,No,No,Yes,No,Yes,Fiber Optic,0,No,Bank Withdrawal,42,14,9.46,No,No,No,3313.4,397.32,79.9,23.47,53,Male,No,0,No,90745,147,Carson,33.822295,-118.26411,55486,0
UQUQ-WSSOT,Month-to-Month,7074-IEVOJ,No,Yes,Yes,Yes,No,Yes,No,Yes,Fiber Optic,0,Yes,Bank Withdrawal,3,11,41.9,No,No,No,205.05,125.7,79.4,0.0,75,Female,No,0,Yes,94130,911,San Francisco,37.820894,-122.369725,1458,1
URRQ-THSWC,Month-to-Month,6954-OOYZZ,No,Yes,No,No,No,Yes,No,Yes,DSL,10,Yes,Bank Withdrawal,18,17,45.92,No,No,No,768.05,826.56,44.35,0.0,41,Male,Yes,0,No,90006,6,Los Angeles,34.048013,-118.293953,62784,0
URXX-SWXDG,Month-to-Month,6892-XPFPU,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Fiber Optic,3,Yes,Bank Withdrawal,24,11,49.76,Yes,Yes,Yes,2433.9,1194.24,104.25,0.0,70,Male,Yes,0,Yes,91107,177,Pasadena,34.159007,-118.087353,32369,1
UUEL-GLNDL,Month-to-Month,9537-VHDTA,No,Yes,No,No,Yes,Yes,No,Yes,Cable,0,No,Credit Card,1,26,2.98,No,No,No,51.2,2.98,51.2,0.0,42,Female,No,3,No,92879,597,Corona,33.893823,-117.531446,44875,0
UURR-UUIHW,One Year,9824-QCJPK,No,No,No,No,No,Yes,No,No,None,7,No,Mailed Check,36,0,21.77,No,No,No,666.75,783.72,20.0,0.0,47,Male,Yes,0,No,95830,1442,Sacramento,38.490508,-121.284171,592,0
UUWQ-WOEOZ,Month-to-Month,6897-UUBNU,No,Yes,No,Yes,No,Yes,Yes,No,Fiber Optic,0,No,Credit Card,29,24,12.92,No,No,Yes,2623.65,374.68,89.65,0.0,39,Male,No,0,No,91602,235,North Hollywood,34.15136,-118.364786,16996,0
UVHT-KEMYH,One Year,8610-ZIKJJ,No,No,No,No,No,Yes,No,No,None,2,No,Credit Card,2,0,35.42,No,No,No,31.9,70.84,20.3,0.0,57,Female,Yes,2,No,91042,171,Tujunga,34.296574,-118.244839,26753,0
UVRI-BATUO,One Year,7879-CGSFV,No,Yes,No,Yes,Yes,Yes,No,Yes,Fiber Optic,0,Yes,Credit Card,55,51,42.19,Yes,Yes,Yes,5552.05,2320.45,100.9,0.0,19,Male,No,0,No,92386,472,Sugarloaf,34.243088,-116.830015,1834,0
UVYO-KYPVA,Month-to-Month,9728-FTTVZ,No,Yes,No,No,No,Yes,No,Yes,Fiber Optic,0,Yes,Bank Withdrawal,1,19,23.72,No,No,No,69.2,23.72,69.2,0.0,44,Female,No,0,No,95987,1515,Williams,39.117537,-122.284654,4579,1
UWGJ-JDOEH,One Year,8812-ZRHFP,Yes,Yes,No,No,No,Yes,No,Yes,Fiber Optic,0,No,Bank Withdrawal,30,58,48.43,Yes,Yes,No,2538.05,1452.9,86.45,0.0,53,Female,Yes,3,No,94133,914,San Francisco,37.802071,-122.411004,26831,0
UWPB-TGICV,Two Year,8208-EUMTE,Yes,Yes,No,Yes,Yes,No,Yes,Yes,DSL,0,No,Credit Card,16,27,0.0,No,No,Yes,916.15,0.0,54.85,0.0,45,Male,No,0,No,92861,590,Villa Park,33.817473,-117.810462,5935,0
UWUQ-EGFEY,Month-to-Month,9747-DDZOS,Yes,Yes,No,No,No,Yes,No,Yes,Fiber Optic,0,No,Bank Withdrawal,1,2,3.84,No,No,No,73.5,3.84,73.5,0.0,50,Female,No,0,No,95431,1241,Eldridge,38.348884,-122.51699,363,1
UWYS-WWBNF,Two Year,6035-RIIOM,No,Yes,Yes,Yes,No,Yes,No,Yes,Fiber Optic,0,Yes,Bank Withdrawal,54,8,31.55,Yes,Yes,Yes,5129.45,1703.7,97.2,0.0,39,Female,No,0,No,96114,1600,Janesville,40.294034,-120.512622,3093,0
UXHN-OYEWR,Month-to-Month,7005-CCBKV,No,Yes,No,Yes,No,Yes,No,Yes,Fiber Optic,0,Yes,Bank Withdrawal,6,9,21.97,Yes,Yes,No,556.35,131.82,84.4,0.0,53,Male,No,0,No,95686,1395,Thornton,38.157794,-121.520223,1472,1
UXXX-ZYILR,Month-to-Month,8671-KKKOS,No,Yes,No,Yes,Yes,No,No,Yes,DSL,3,No,Bank Withdrawal,46,30,0.0,No,No,Yes,2062.15,0.0,45.55,0.0,50,Female,Yes,0,No,95360,1201,Newman,37.343846,-121.039391,8504,0
UYIJ-JJDZH,One Year,6050-IJRHS,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Fiber Optic,2,Yes,Bank Withdrawal,70,19,5.93,Yes,Yes,Yes,7397.0,415.1,106.5,0.0,47,Female,Yes,1,No,91709,243,Chino Hills,33.942895,-117.725644,66754,0
UYVJ-ZCPTU,Two Year,7176-WRTNX,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,0,Yes,Bank Withdrawal,70,30,14.63,Yes,Yes,Yes,7711.25,1024.1,114.95,0.0,51,Male,No,0,No,93004,606,Ventura,34.278697,-119.167798,27381,0
UYYN-GDJUL,Month-to-Month,8033-ATFAS,Yes,Yes,No,No,No,Yes,No,Yes,Cable,4,Yes,Credit Card,39,23,48.14,No,No,Yes,2341.5,1877.46,59.85,0.0,32,Female,Yes,2,No,94404,924,San Mateo,37.556094,-122.272437,31882,0
UZCB-TLVYN,Month-to-Month,7088-FBAWU,No,Yes,No,Yes,Yes,Yes,No,Yes,DSL,8,No,Credit Card,17,47,44.9,Yes,Yes,Yes,1215.8,763.3,74.55,0.0,22,Female,Yes,2,No,90007,7,Los Angeles,34.027337,-118.28515,45025,0
UZIO-BKPCS,Month-to-Month,9481-SFCQY,Yes,Yes,No,No,No,Yes,No,Yes,DSL,0,Yes,Credit Card,14,24,44.14,No,No,Yes,824.85,617.96,59.8,0.0,44,Female,No,1,No,93604,770,Bass Lake,37.458367,-119.345011,613,0
UZJL-PHYRJ,Month-to-Month,8246-SHFGA,No,No,No,No,No,Yes,No,No,None,0,No,Credit Card,17,0,34.02,No,No,No,385.55,578.34,21.1,0.0,24,Male,No,0,No,96067,1568,Mount Shasta,41.33832,-122.290756,7309,0
UZZH-ZLYFY,One Year,8873-TMKGR,No,No,No,No,No,Yes,No,No,None,0,No,Credit Card,29,0,49.52,No,No,No,529.5,1436.08,19.1,0.0,40,Male,No,0,No,92386,472,Sugarloaf,34.243088,-116.830015,1834,0
VAAL-TMEET,One Year,7661-CPURM,No,Yes,No,No,No,Yes,Yes,Yes,Fiber Optic,0,Yes,Credit Card,19,2,43.11,Yes,Yes,No,1725.95,819.09,87.7,0.0,49,Male,No,0,No,91803,286,Alhambra,34.074736,-118.145959,30635,0
VAJL-HUTAK,Month-to-Month,6905-NIQIN,No,Yes,No,Yes,No,Yes,No,Yes,DSL,0,No,Credit Card,1,59,14.78,No,Yes,No,50.65,14.78,50.65,0.0,26,Male,No,0,No,92122,370,San Diego,32.85723,-117.209774,34902,1
VAKC-QKQGZ,Month-to-Month,7739-LAXOG,Yes,Yes,Yes,No,No,Yes,No,No,Fiber Optic,1,Yes,Bank Withdrawal,32,9,46.92,Yes,Yes,No,2954.5,1501.44,91.05,0.0,51,Female,Yes,0,No,95825,1437,Sacramento,38.590035,-121.412455,30715,1
VATO-VUUKO,Two Year,7945-PRBVF,No,No,No,No,No,Yes,No,No,None,0,No,Bank Withdrawal,35,0,17.2,No,No,No,705.45,602.0,21.45,0.0,47,Male,No,0,No,95959,1493,Nevada City,39.333737,-120.858667,17269,0
VBCU-XPBLT,Month-to-Month,7526-IVLYU,No,No,No,No,No,Yes,No,No,None,0,Yes,Credit Card,3,0,35.59,No,No,No,68.35,106.77,19.65,0.0,46,Male,No,0,No,94108,895,San Francisco,37.791998,-122.408653,13723,0
VBZX-GFXWY,Month-to-Month,9364-YKUVW,No,No,No,No,No,Yes,No,No,None,0,Yes,Mailed Check,15,0,16.13,No,No,No,309.4,241.95,19.8,0.0,53,Male,No,0,No,92082,345,Valley Center,33.25283,-116.986079,14575,0
VCDL-SHQAU,One Year,9386-LDCZR,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic,0,Yes,Credit Card,43,59,36.78,No,No,No,3882.3,1581.54,90.65,0.0,19,Male,No,0,No,93450,722,San Ardo,35.996008,-120.85305,670,0
VCFT-JVTKE,Month-to-Month,9430-FRQOC,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Fiber Optic,0,Yes,Mailed Check,4,3,32.46,No,No,No,341.45,129.84,87.1,0.0,33,Female,No,0,No,92117,365,San Diego,32.825086,-117.199424,51213,1
VCGV-DFVNU,One Year,8884-FEEWR,No,No,No,No,No,Yes,No,No,None,0,No,Bank Withdrawal,35,0,42.02,No,No,No,754.0,1470.7,20.6,0.0,22,Male,No,0,No,95762,1423,El Dorado Hills,38.684437,-121.055634,22028,0
VCSP-IVEUY,Two Year,6828-HMKWP,No,No,No,No,No,Yes,No,No,None,3,No,Bank Withdrawal,12,0,49.7,No,No,No,262.05,596.4,21.05,0.0,24,Male,Yes,1,No,94710,1017,Berkeley,37.872902,-122.303708,8157,0
VEFD-BBOYW,One Year,9640-ZSLDC,Yes,Yes,No,No,No,Yes,No,Yes,DSL,3,No,Credit Card,53,59,31.99,Yes,Yes,No,3297.0,1695.47,60.6,0.0,29,Female,Yes,5,No,94938,1037,Lagunitas,38.021772,-122.691744,821,0
VEIV-WNDMJ,Two Year,9018-PCIOK,Yes,Yes,No,Yes,No,Yes,No,Yes,Cable,0,Yes,Mailed Check,55,20,27.0,Yes,Yes,No,3617.1,1485.0,64.75,0.0,63,Female,No,0,No,94560,965,Newark,37.504133,-122.032347,42491,0
VEVK-QMVYS,Month-to-Month,6711-VTNRE,Yes,Yes,No,No,No,Yes,Yes,Yes,Fiber Optic,0,Yes,Bank Withdrawal,36,24,27.72,Yes,Yes,No,3078.1,997.92,87.55,0.0,42,Female,No,0,No,93668,817,Tranquillity,36.635661,-120.288644,1130,1
VFBE-VIJWU,Month-to-Month,8495-PRWFH,Yes,Yes,Yes,No,No,Yes,No,Yes,Cable,0,No,Bank Withdrawal,42,30,27.0,No,No,No,2421.75,1134.0,55.65,0.0,66,Female,No,0,Yes,95386,1219,Waterford,37.669516,-120.626964,8308,0
VFSB-LHHUK,Two Year,8007-YYPWD,No,No,Yes,No,No,Yes,No,No,None,0,No,Bank Withdrawal,15,0,40.97,No,No,No,369.1,614.55,25.05,0.0,52,Female,No,0,No,92548,501,Homeland,33.761894,-117.120868,4283,0
VFTJ-QZHXT,Month-to-Month,6839-ITVZJ,No,Yes,Yes,Yes,No,Yes,Yes,Yes,DSL,1,Yes,Bank Withdrawal,26,13,22.33,No,No,No,1616.15,580.58,60.05,0.0,35,Female,Yes,0,No,90037,34,Los Angeles,34.002642,-118.287596,56709,1
VGFK-QXJDR,Two Year,8069-RHUXK,No,Yes,No,No,Yes,No,Yes,Yes,Cable,5,No,Credit Card,67,30,0.0,No,No,No,2545.7,0.0,35.7,0.0,55,Female,Yes,0,No,92832,581,Fullerton,33.868316,-117.929029,24502,0
VGNS-DVTWY,Two Year,6650-BWFRT,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,1,Yes,Credit Card,72,5,24.89,Yes,Yes,Yes,8529.5,1792.08,117.15,0.0,43,Female,Yes,0,No,93428,707,Cambria,35.591387,-121.032256,6526,0
VHIE-HSJEI,Two Year,8626-XHBIE,No,No,Yes,No,No,Yes,No,No,None,0,Yes,Credit Card,56,0,22.47,No,No,No,1424.2,1258.32,24.8,0.0,48,Male,No,3,No,93656,809,Riverdale,36.452211,-119.94575,5729,0
VHYX-ZNBLG,Month-to-Month,9611-CTWIH,No,Yes,No,No,No,Yes,No,Yes,Fiber Optic,0,Yes,Bank Withdrawal,3,13,16.15,Yes,Yes,Yes,240.45,48.45,89.45,0.0,56,Female,No,0,No,92841,585,Garden Grove,33.786738,-117.982564,31428,1
VIFN-FDAUW,Month-to-Month,9754-CLVZW,No,Yes,No,Yes,Yes,No,Yes,No,Cable,4,No,Credit Card,26,23,0.0,No,No,No,1025.15,0.0,38.85,0.0,40,Female,Yes,3,No,95901,1454,Marysville,39.19514,-121.503883,38091,0
VIFW-UEVRK,Month-to-Month,7964-YESJC,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,DSL,6,No,Credit Card,24,27,9.3,No,No,No,1559.45,223.2,66.3,32.59,21,Female,Yes,0,No,93021,611,Moorpark,34.312945,-118.858169,32984,0
VIIQ-JGHDB,Month-to-Month,6257-RJOHI,No,Yes,No,No,No,Yes,Yes,Yes,DSL,0,Yes,Credit Card,4,21,1.88,No,No,No,202.3,7.52,50.8,0.0,58,Male,No,0,No,92110,359,San Diego,32.76501,-117.19938,24169,0
VIQE-XKJSY,Month-to-Month,6686-YPGHK,No,Yes,No,No,Yes,Yes,No,No,Fiber Optic,0,No,Credit Card,47,20,36.58,Yes,Yes,No,4042.3,1719.26,85.5,0.0,65,Male,No,0,Yes,90808,155,Long Beach,33.823943,-118.111335,37417,1
VIZA-ALKSW,One Year,8745-PVESG,Yes,Yes,No,No,Yes,No,Yes,Yes,DSL,0,Yes,Credit Card,57,24,0.0,No,No,No,2258.25,0.0,41.1,0.0,44,Female,No,0,No,92067,339,Rancho Santa Fe,33.012751,-117.200617,7615,0
VJJS-GUTYA,Month-to-Month,9732-EQMWY,Yes,Yes,No,Yes,No,Yes,No,No,Fiber Optic,1,No,Bank Withdrawal,49,46,12.39,Yes,Yes,Yes,5025.0,607.11,99.4,0.0,20,Female,Yes,0,No,94518,938,Concord,37.950248,-122.022455,27394,0
